63	232.456791725	-1.04786649277	15.84727	14.95589	14.26131	13.8294	13.52057
64	145.300059629	-0.882725384515	15.98358	14.94892	14.26593	13.8352	13.5495
65	287.138283206	-0.937716477944	15.88897	14.96084	14.27048	13.83855	13.55785
66	353.239581498	-1.10005793316	15.84727	14.95589	14.26131	13.8294	13.52057
67	200.736127778	-1.11022614744	15.98358	14.94892	14.26593	13.8352	13.5495
68	269.151146449	-1.17286942907	15.88897	14.96084	14.27048	13.83855	13.55785
69	249.567916135	-0.96681801653	15.84727	14.95589	14.26131	13.8294	13.52057
70	320.285382142	-1.18001375054	15.98358	14.94892	14.26593	13.8352	13.5495
71	244.389020112	-0.92716187321	15.88897	14.96084	14.27048	13.83855	13.55785
72	64.8620749843	-0.972257989734	15.84727	14.95589	14.26131	13.8294	13.52057
73	216.636670497	-0.892767333613	15.98358	14.94892	14.26593	13.8352	13.5495
74	267.685641895	-0.89682764279	15.88897	14.96084	14.27048	13.83855	13.55785
75	221.963783408	-1.19346761383	15.84727	14.95589	14.26131	13.8294	13.52057
76	55.9496535617	-0.96660830293	15.98358	14.94892	14.26593	13.8352	13.5495
77	202.516223645	-1.01215758033	15.88897	14.96084	14.27048	13.83855	13.55785
78	328.314078909	-0.986330375245	15.84727	14.95589	14.26131	13.8294	13.52057
79	179.5791122	-0.827961623224	15.98358	14.94892	14.26593	13.8352	13.5495
80	54.3812379159	-1.1583178806	15.88897	14.96084	14.27048	13.83855	13.55785
81	119.645546615	-1.08181176372	15.84727	14.95589	14.26131	13.8294	13.52057
82	82.6413898852	-0.887787930723	15.98358	14.94892	14.26593	13.8352	13.5495
83	254.145627299	-1.09931604955	15.88897	14.96084	14.27048	13.83855	13.55785
84	103.856808498	-1.22688104387	15.84727	14.95589	14.26131	13.8294	13.52057
85	14.0901272487	-0.970446169688	15.98358	14.94892	14.26593	13.8352	13.5495
86	293.713856737	-1.24520756414	15.88897	14.96084	14.27048	13.83855	13.55785
87	52.1326298636	-0.984195319959	15.84727	14.95589	14.26131	13.8294	13.52057
88	339.669075558	-0.905092481544	15.98358	14.94892	14.26593	13.8352	13.5495
89	260.317863723	-1.21547988843	15.88897	14.96084	14.27048	13.83855	13.55785
90	1.27417454183	-0.895588428401	15.84727	14.95589	14.26131	13.8294	13.52057
91	24.2464121463	-0.990428004047	15.98358	14.94892	14.26593	13.8352	13.5495
92	230.881849084	-0.938409750785	15.88897	14.96084	14.27048	13.83855	13.55785
93	44.6577266023	-1.15170238009	15.84727	14.95589	14.26131	13.8294	13.52057
94	14.6476380424	-1.23739395264	15.98358	14.94892	14.26593	13.8352	13.5495
95	159.34269272	-1.25286390804	15.88897	14.96084	14.27048	13.83855	13.55785
96	65.5605076583	-1.25829808453	15.84727	14.95589	14.26131	13.8294	13.52057
97	28.7220797408	-1.12809240413	15.98358	14.94892	14.26593	13.8352	13.5495
98	194.05533506	-1.09731698886	15.88897	14.96084	14.27048	13.83855	13.55785
99	32.6391065026	-1.2068464663	15.84727	14.95589	14.26131	13.8294	13.52057
100	225.549034729	-0.860911850445	15.98358	14.94892	14.26593	13.8352	13.5495
